,width,height,file_name,license,flickr_url,coco_url,date_captured,category_id,area,bbox,iscrowd,id
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,7,5690.88,"[34.9, 377.7, 57.6, 98.8]",0,13099
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,7,17837.88,"[40.6, 340.6, 112.4, 158.7]",0,13100
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,7,10299.79,"[440.9, 322.8, 140.9, 73.1]",0,13101
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,6,14958.96,"[374.5, 353.3, 125.6, 119.1]",0,13102
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,6,21370.05,"[305.4, 324.1, 140.5, 152.1]",0,13103
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,7,18910.08,"[783.6, 230.1, 156.8, 120.6]",0,13104
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,1,5451.12,"[738.5, 306.8, 120.6, 45.2]",0,13105
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,7,13322.3,"[721.3, 309.3, 127.0, 104.9]",0,13106
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,1,4888.38,"[951.5, 360.4, 72.1, 67.8]",0,13107
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,7,21945.6,"[817.8, 323.8, 152.4, 144.0]",0,13108
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,7,7637.84,"[964.4, 425.7, 59.3, 128.8]",0,13109
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,1,4317.06,"[713.5, 385.3, 102.3, 42.2]",0,13110
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,1,12966.4,"[621.0, 309.1, 128.0, 101.3]",0,13111
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,7,18528.8,"[569.2, 339.3, 152.0, 121.9]",0,13112
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,1,5553.9,"[930.2, 534.6, 93.5, 59.4]",0,13113
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,1,13463.22,"[866.5, 458.2, 147.3, 91.4]",0,13114
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,7,15592.5,"[690.8, 419.6, 202.5, 77.0]",0,13115
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,7,85150.92,"[472.0, 379.4, 286.8, 296.9]",0,13116
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,7,16582.56,"[602.1, 456.6, 154.4, 107.4]",0,13117
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,7,79824.8,"[674.9, 485.3, 308.8, 258.5]",0,13118
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,5,6785.88,"[724.7, 428.7, 77.2, 87.9]",0,13119
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,7,19765.2,"[737.5, 408.1, 136.5, 144.8]",0,13120
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,5,3387.24,"[256.7, 619.2, 58.2, 58.2]",0,13121
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,6,37444.19,"[315.9, 601.4, 219.1, 170.9]",0,13122
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,1,4836.0,"[262.4, 554.2, 62.0, 78.0]",0,13123
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,1,52032.53,"[261.8, 426.7, 237.7, 218.9]",0,13124
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,0,2297.1,"[302.4, 624.5, 19.0, 120.9]",0,13125
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,0,4903.47,"[95.8, 710.6, 128.7, 38.1]",0,13126
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,7,11947.4,"[327.4, 803.3, 192.7, 62.0]",0,13127
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,7,12888.25,"[338.3, 846.0, 166.3, 77.5]",0,13128
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,1,54079.72,"[109.0, 720.3, 237.4, 227.8]",0,13129
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,1,28868.7,"[100.9, 873.4, 233.0, 123.9]",0,13130
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,7,19532.15,"[118.9, 880.3, 208.9, 93.5]",0,13131
2794,1024,1024,train/2794.jpg,0,NaN,NaN,2020-12-25 17:30:53,0,4631.1,"[796.8, 738.5, 71.8, 64.5]",0,13132
2795,1024,1024,train/2795.jpg,0,NaN,NaN,2021-01-05 10:39:31,1,5287.0,"[214.1, 366.7, 62.2, 85.0]",0,13133
2795,1024,1024,train/2795.jpg,0,NaN,NaN,2021-01-05 10:39:31,5,7994.28,"[980.3, 154.4, 43.4, 184.2]",0,13134
2795,1024,1024,train/2795.jpg,0,NaN,NaN,2021-01-05 10:39:31,1,10298.97,"[741.3, 382.3, 92.7, 111.1]",0,13135
2795,1024,1024,train/2795.jpg,0,NaN,NaN,2021-01-05 10:39:31,7,78897.12,"[826.9, 321.7, 196.8, 400.9]",0,13136
2795,1024,1024,train/2795.jpg,0,NaN,NaN,2021-01-05 10:39:31,1,17744.08,"[13.5, 333.5, 151.4, 117.2]",0,13137
2795,1024,1024,train/2795.jpg,0,NaN,NaN,2021-01-05 10:39:31,5,12503.13,"[25.9, 345.4, 122.7, 101.9]",0,13138
2795,1024,1024,train/2795.jpg,0,NaN,NaN,2021-01-05 10:39:31,1,2553.6,"[78.2, 388.1, 39.9, 64.0]",0,13139
2795,1024,1024,train/2795.jpg,0,NaN,NaN,2021-01-05 10:39:31,1,1438.38,"[79.7, 419.2, 36.6, 39.3]",0,13140
2795,1024,1024,train/2795.jpg,0,NaN,NaN,2021-01-05 10:39:31,1,13832.86,"[4.3, 416.8, 106.9, 129.4]",0,13141
2795,1024,1024,train/2795.jpg,0,NaN,NaN,2021-01-05 10:39:31,1,40085.6,"[341.3, 593.3, 178.0, 225.2]",0,13142
2795,1024,1024,train/2795.jpg,0,NaN,NaN,2021-01-05 10:39:31,1,13293.57,"[99.0, 367.7, 104.1, 127.7]",0,13143
2795,1024,1024,train/2795.jpg,0,NaN,NaN,2021-01-05 10:39:31,7,79597.31,"[251.7, 246.5, 219.7, 362.3]",0,13144
2795,1024,1024,train/2795.jpg,0,NaN,NaN,2021-01-05 10:39:31,1,139602.54,"[95.7, 436.8, 281.4, 496.1]",0,13145
2795,1024,1024,train/2795.jpg,0,NaN,NaN,2021-01-05 10:39:31,6,22196.22,"[167.6, 565.8, 138.9, 159.8]",0,13146
2795,1024,1024,train/2795.jpg,0,NaN,NaN,2021-01-05 10:39:31,1,87219.2,"[34.5, 377.9, 256.0, 340.7]",0,13147
2795,1024,1024,train/2795.jpg,0,NaN,NaN,2021-01-05 10:39:31,1,62182.8,"[442.7, 481.2, 207.0, 300.4]",0,13148
2795,1024,1024,train/2795.jpg,0,NaN,NaN,2021-01-05 10:39:31,1,118057.2,"[537.1, 392.5, 314.4, 375.5]",0,13149
2795,1024,1024,train/2795.jpg,0,NaN,NaN,2021-01-05 10:39:31,1,122858.88,"[707.0, 503.9, 314.7, 390.4]",0,13150
2795,1024,1024,train/2795.jpg,0,NaN,NaN,2021-01-05 10:39:31,1,35805.46,"[741.8, 660.7, 171.4, 208.9]",0,13151
2795,1024,1024,train/2795.jpg,0,NaN,NaN,2021-01-05 10:39:31,0,75017.6,"[116.3, 482.2, 224.0, 334.9]",0,13152
2796,1024,1024,train/2796.jpg,0,NaN,NaN,2020-12-28 14:45:30,5,115512.75,"[259.0, 312.4, 392.5, 294.3]",0,13153
2797,1024,1024,train/2797.jpg,0,NaN,NaN,2021-03-21 12:04:45,5,69463.92,"[567.9, 282.9, 455.8, 152.4]",0,13154
2797,1024,1024,train/2797.jpg,0,NaN,NaN,2021-03-21 12:04:45,6,583582.22,"[126.0, 326.3, 848.6, 687.7]",0,13155
2797,1024,1024,train/2797.jpg,0,NaN,NaN,2021-03-21 12:04:45,5,149006.44,"[45.0, 6.9, 748.4, 199.1]",0,13156
2798,1024,1024,train/2798.jpg,0,NaN,NaN,2021-01-10 16:24:02,0,2936.57,"[631.4, 485.9, 63.7, 46.1]",0,13157
2798,1024,1024,train/2798.jpg,0,NaN,NaN,2021-01-10 16:24:02,5,61276.44,"[369.3, 371.5, 273.8, 223.8]",0,13158
2799,1024,1024,train/2799.jpg,0,NaN,NaN,2020-12-31 01:45:40,9,619226.08,"[207.2, 29.2, 651.2, 950.9]",0,13159
2800,1024,1024,train/2800.jpg,0,NaN,NaN,2020-12-28 19:21:52,7,345980.58,"[247.4, 84.0, 551.1, 627.8]",0,13160
2801,1024,1024,train/2801.jpg,0,NaN,NaN,2020-12-28 15:12:03,3,112981.26,"[418.8, 214.7, 277.8, 406.7]",0,13161
2802,1024,1024,train/2802.jpg,0,NaN,NaN,2020-12-26 13:21:12,5,115422.26,"[478.5, 196.1, 199.9, 577.4]",0,13162
2803,1024,1024,train/2803.jpg,0,NaN,NaN,2020-12-31 15:32:11,1,146953.02,"[378.9, 216.9, 254.2, 578.1]",0,13163
2804,1024,1024,train/2804.jpg,0,NaN,NaN,2021-03-29 18:50:52,9,295011.72,"[545.5, 175.0, 407.7, 723.6]",0,13164
2804,1024,1024,train/2804.jpg,0,NaN,NaN,2021-03-29 18:50:52,9,316004.59,"[63.0, 176.0, 430.7, 733.7]",0,13165
2805,1024,1024,train/2805.jpg,0,NaN,NaN,2020-12-27 16:42:50,5,28452.48,"[51.8, 884.5, 204.4, 139.2]",0,13166
2805,1024,1024,train/2805.jpg,0,NaN,NaN,2020-12-27 16:42:50,5,449652.08,"[166.3, 217.1, 632.6, 710.8]",0,13167
2806,1024,1024,train/2806.jpg,0,NaN,NaN,2021-04-30 10:37:39,7,200712.2,"[214.3, 353.0, 419.9, 478.0]",0,13168
2807,1024,1024,train/2807.jpg,0,NaN,NaN,2020-12-25 22:20:41,1,94718.64,"[224.5, 503.9, 269.7, 351.2]",0,13169
2807,1024,1024,train/2807.jpg,0,NaN,NaN,2020-12-25 22:20:41,1,53389.44,"[246.3, 519.8, 241.8, 220.8]",0,13170
2807,1024,1024,train/2807.jpg,0,NaN,NaN,2020-12-25 22:20:41,1,9044.9,"[317.2, 482.5, 59.9, 151.0]",0,13171
2807,1024,1024,train/2807.jpg,0,NaN,NaN,2020-12-25 22:20:41,1,4569.24,"[311.1, 556.4, 75.4, 60.6]",0,13172
2807,1024,1024,train/2807.jpg,0,NaN,NaN,2020-12-25 22:20:41,1,7542.62,"[331.2, 491.3, 86.3, 87.4]",0,13173
2807,1024,1024,train/2807.jpg,0,NaN,NaN,2020-12-25 22:20:41,6,26004.73,"[620.2, 363.0, 157.7, 164.9]",0,13174
2807,1024,1024,train/2807.jpg,0,NaN,NaN,2020-12-25 22:20:41,6,8340.08,"[621.5, 321.0, 74.2, 112.4]",0,13175
2807,1024,1024,train/2807.jpg,0,NaN,NaN,2020-12-25 22:20:41,3,47524.32,"[585.9, 460.5, 154.4, 307.8]",0,13176
2807,1024,1024,train/2807.jpg,0,NaN,NaN,2020-12-25 22:20:41,6,17736.6,"[569.1, 241.1, 143.5, 123.6]",0,13177
2807,1024,1024,train/2807.jpg,0,NaN,NaN,2020-12-25 22:20:41,1,110744.08,"[335.0, 214.0, 319.7, 346.4]",0,13178
2807,1024,1024,train/2807.jpg,0,NaN,NaN,2020-12-25 22:20:41,1,45038.9,"[358.1, 493.0, 193.3, 233.0]",0,13179
2807,1024,1024,train/2807.jpg,0,NaN,NaN,2020-12-25 22:20:41,3,69236.0,"[481.3, 557.0, 190.0, 364.4]",0,13180
2808,1024,1024,train/2808.jpg,0,NaN,NaN,2021-04-29 10:18:17,0,31079.52,"[766.7, 86.7, 171.9, 180.8]",0,13181
2808,1024,1024,train/2808.jpg,0,NaN,NaN,2021-04-29 10:18:17,0,171342.0,"[397.0, 64.0, 410.4, 417.5]",0,13182
2808,1024,1024,train/2808.jpg,0,NaN,NaN,2021-04-29 10:18:17,0,311054.73,"[177.8, 166.6, 633.9, 490.7]",0,13183
2808,1024,1024,train/2808.jpg,0,NaN,NaN,2021-04-29 10:18:17,0,58305.4,"[0.0, 823.2, 290.8, 200.5]",0,13184
2808,1024,1024,train/2808.jpg,0,NaN,NaN,2021-04-29 10:18:17,0,445051.3,"[0.0, 362.7, 673.3, 661.0]",0,13185
2809,1024,1024,train/2809.jpg,0,NaN,NaN,2021-01-07 15:23:44,7,156695.93,"[89.9, 624.0, 446.3, 351.1]",0,13186
2809,1024,1024,train/2809.jpg,0,NaN,NaN,2021-01-07 15:23:44,0,5928.0,"[166.5, 626.2, 95.0, 62.4]",0,13187
2809,1024,1024,train/2809.jpg,0,NaN,NaN,2021-01-07 15:23:44,7,72633.54,"[271.9, 338.5, 306.6, 236.9]",0,13188
2809,1024,1024,train/2809.jpg,0,NaN,NaN,2021-01-07 15:23:44,5,63936.43,"[272.7, 352.3, 280.3, 228.1]",0,13189
2810,1024,1024,train/2810.jpg,0,NaN,NaN,2020-12-28 15:13:20,7,118948.32,"[446.5, 181.2, 180.8, 657.9]",0,13190
2811,1024,1024,train/2811.jpg,0,NaN,NaN,2021-04-27 09:21:06,1,432260.4,"[212.0, 196.3, 629.2, 687.0]",0,13191
2812,1024,1024,train/2812.jpg,0,NaN,NaN,2021-03-29 16:43:06,8,7791.52,"[589.0, 587.5, 93.2, 83.6]",0,13192
2812,1024,1024,train/2812.jpg,0,NaN,NaN,2021-03-29 16:43:06,8,9640.8,"[594.3, 688.1, 92.7, 104.0]",0,13193
2813,1024,1024,train/2813.jpg,0,NaN,NaN,2021-01-06 15:45:37,1,128981.16,"[370.1, 328.8, 310.2, 415.8]",0,13194
2814,1024,1024,train/2814.jpg,0,NaN,NaN,2021-01-09 15:34:57,1,216065.1,"[234.7, 396.1, 567.1, 381.0]",0,13195
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,7,118777.44,"[623.0, 603.1, 282.4, 420.6]",0,13196
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,5,6573.05,"[316.4, 880.4, 70.3, 93.5]",0,13197
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,3,3298.59,"[322.3, 883.8, 51.3, 64.3]",0,13198
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,1,15985.2,"[363.2, 863.2, 138.4, 115.5]",0,13199
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,5,8287.82,"[512.8, 809.0, 83.8, 98.9]",0,13200
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,1,3036.54,"[499.8, 796.1, 44.2, 68.7]",0,13201
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,0,1445.36,"[529.3, 821.2, 35.6, 40.6]",0,13202
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,5,13291.84,"[400.5, 796.8, 116.8, 113.8]",0,13203
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,5,2682.9,"[412.4, 667.1, 49.5, 54.2]",0,13204
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,2,3846.44,"[304.0, 489.3, 33.8, 113.8]",0,13205
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,5,4130.82,"[434.5, 510.3, 86.6, 47.7]",0,13206
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,1,64746.51,"[292.8, 520.5, 170.7, 379.3]",0,13207
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,1,3754.08,"[468.3, 667.1, 39.6, 94.8]",0,13208
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,2,16393.32,"[393.9, 695.2, 116.1, 141.2]",0,13209
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,5,12312.3,"[590.7, 566.5, 46.2, 266.5]",0,13210
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,5,8364.3,"[360.6, 758.5, 56.9, 147.0]",0,13211
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,5,684.6,"[598.9, 748.7, 16.3, 42.0]",0,13212
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,5,10161.45,"[506.7, 714.5, 96.5, 105.3]",0,13213
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,5,838.38,"[581.3, 677.9, 17.8, 47.1]",0,13214
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,1,9996.0,"[504.4, 622.1, 95.2, 105.0]",0,13215
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,2,990.56,"[578.8, 590.6, 30.2, 32.8]",0,13216
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,5,8158.5,"[319.5, 470.7, 129.5, 63.0]",0,13217
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,5,14469.07,"[339.0, 389.4, 146.3, 98.9]",0,13218
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,5,22569.36,"[418.0, 399.2, 182.6, 123.6]",0,13219
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,5,58838.26,"[411.2, 453.1, 252.2, 233.3]",0,13220
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,7,37823.95,"[722.5, 195.4, 176.5, 214.3]",0,13221
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,6,113799.02,"[269.7, 26.1, 339.8, 334.9]",0,13222
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,0,79229.7,"[295.1, 9.5, 226.5, 349.8]",0,13223
2815,1024,1024,train/2815.jpg,0,NaN,NaN,2020-12-27 11:23:34,7,71598.72,"[512.3, 86.0, 213.6, 335.2]",0,13224
2816,1024,1024,train/2816.jpg,0,NaN,NaN,2021-01-03 11:20:06,7,50499.2,"[195.0, 223.5, 146.8, 344.0]",0,13225
2816,1024,1024,train/2816.jpg,0,NaN,NaN,2021-01-03 11:20:06,7,82515.47,"[229.8, 253.0, 201.7, 409.1]",0,13226
2816,1024,1024,train/2816.jpg,0,NaN,NaN,2021-01-03 11:20:06,6,54804.18,"[391.9, 377.6, 260.6, 210.3]",0,13227
2816,1024,1024,train/2816.jpg,0,NaN,NaN,2021-01-03 11:20:06,7,44182.62,"[375.9, 531.0, 126.2, 350.1]",0,13228
2816,1024,1024,train/2816.jpg,0,NaN,NaN,2021-01-03 11:20:06,0,2118.62,"[213.1, 638.3, 40.9, 51.8]",0,13229
2816,1024,1024,train/2816.jpg,0,NaN,NaN,2021-01-03 11:20:06,7,114949.98,"[609.5, 397.5, 273.3, 420.6]",0,13230
2816,1024,1024,train/2816.jpg,0,NaN,NaN,2021-01-03 11:20:06,6,61926.9,"[371.3, 249.9, 259.0, 239.1]",0,13231
2816,1024,1024,train/2816.jpg,0,NaN,NaN,2021-01-03 11:20:06,6,61951.96,"[363.9, 74.8, 228.1, 271.6]",0,13232
2816,1024,1024,train/2816.jpg,0,NaN,NaN,2021-01-03 11:20:06,7,147021.68,"[473.4, 499.1, 303.2, 484.9]",0,13233
2817,1024,1024,train/2817.jpg,0,NaN,NaN,2021-04-28 12:53:03,0,10930.5,"[239.1, 647.1, 69.4, 157.5]",0,13234
2817,1024,1024,train/2817.jpg,0,NaN,NaN,2021-04-28 12:53:03,2,37623.74,"[268.9, 559.7, 222.1, 169.4]",0,13235
2818,1024,1024,train/2818.jpg,0,NaN,NaN,2021-03-31 11:51:38,2,126148.43,"[350.2, 312.9, 334.7, 376.9]",0,13236
2819,1024,1024,train/2819.jpg,0,NaN,NaN,2020-12-26 22:11:18,1,446372.36,"[129.3, 156.1, 519.4, 859.4]",0,13237
2820,1024,1024,train/2820.jpg,0,NaN,NaN,2021-01-04 17:55:10,7,29422.26,"[121.4, 784.3, 122.9, 239.4]",0,13238
2820,1024,1024,train/2820.jpg,0,NaN,NaN,2021-01-04 17:55:10,1,73039.04,"[319.5, 695.5, 468.8, 155.8]",0,13239
2820,1024,1024,train/2820.jpg,0,NaN,NaN,2021-01-04 17:55:10,1,26031.64,"[171.4, 664.7, 134.6, 193.4]",0,13240
2820,1024,1024,train/2820.jpg,0,NaN,NaN,2021-01-04 17:55:10,1,79456.86,"[210.5, 612.6, 331.9, 239.4]",0,13241
2820,1024,1024,train/2820.jpg,0,NaN,NaN,2021-01-04 17:55:10,1,25531.48,"[451.0, 710.8, 265.4, 96.2]",0,13242
2820,1024,1024,train/2820.jpg,0,NaN,NaN,2021-01-04 17:55:10,1,25651.2,"[528.5, 661.7, 256.0, 100.2]",0,13243
2820,1024,1024,train/2820.jpg,0,NaN,NaN,2021-01-04 17:55:10,1,30135.44,"[512.5, 151.4, 231.1, 130.4]",0,13244
2820,1024,1024,train/2820.jpg,0,NaN,NaN,2021-01-04 17:55:10,1,195011.8,"[484.8, 243.8, 424.4, 459.5]",0,13245
2820,1024,1024,train/2820.jpg,0,NaN,NaN,2021-01-04 17:55:10,0,17070.45,"[526.2, 631.2, 158.5, 107.7]",0,13246
2820,1024,1024,train/2820.jpg,0,NaN,NaN,2021-01-04 17:55:10,1,31425.49,"[246.3, 657.9, 230.9, 136.1]",0,13247
2820,1024,1024,train/2820.jpg,0,NaN,NaN,2021-01-04 17:55:10,1,25458.6,"[267.2, 597.0, 226.5, 112.4]",0,13248
2820,1024,1024,train/2820.jpg,0,NaN,NaN,2021-01-04 17:55:10,1,94489.01,"[209.3, 369.4, 315.7, 299.3]",0,13249
2820,1024,1024,train/2820.jpg,0,NaN,NaN,2021-01-04 17:55:10,1,70975.3,"[185.9, 263.4, 285.5, 248.6]",0,13250
2820,1024,1024,train/2820.jpg,0,NaN,NaN,2021-01-04 17:55:10,1,12923.52,"[309.1, 242.8, 127.2, 101.6]",0,13251
2820,1024,1024,train/2820.jpg,0,NaN,NaN,2021-01-04 17:55:10,1,15118.08,"[253.7, 240.8, 148.8, 101.6]",0,13252
2821,1024,1024,train/2821.jpg,0,NaN,NaN,2021-01-03 11:00:46,7,31424.86,"[849.9, 560.8, 155.8, 201.7]",0,13253
2821,1024,1024,train/2821.jpg,0,NaN,NaN,2021-01-03 11:00:46,3,45645.05,"[272.6, 507.4, 203.5, 224.3]",0,13254
2821,1024,1024,train/2821.jpg,0,NaN,NaN,2021-01-03 11:00:46,3,28425.2,"[311.5, 632.9, 158.8, 179.0]",0,13255
2821,1024,1024,train/2821.jpg,0,NaN,NaN,2021-01-03 11:00:46,0,235657.24,"[406.0, 415.5, 448.7, 525.2]",0,13256
2821,1024,1024,train/2821.jpg,0,NaN,NaN,2021-01-03 11:00:46,0,168508.35,"[240.1, 64.5, 310.5, 542.7]",0,13257
2822,1024,1024,train/2822.jpg,0,NaN,NaN,2021-01-05 10:53:35,0,2883.6,"[110.0, 727.4, 81.0, 35.6]",0,13258
2822,1024,1024,train/2822.jpg,0,NaN,NaN,2021-01-05 10:53:35,7,94857.92,"[25.9, 365.4, 236.2, 401.6]",0,13259
2822,1024,1024,train/2822.jpg,0,NaN,NaN,2021-01-05 10:53:35,7,51172.1,"[245.6, 341.7, 143.5, 356.6]",0,13260
2822,1024,1024,train/2822.jpg,0,NaN,NaN,2021-01-05 10:53:35,1,20998.98,"[339.0, 380.6, 105.1, 199.8]",0,13261
2822,1024,1024,train/2822.jpg,0,NaN,NaN,2021-01-05 10:53:35,5,23303.28,"[354.3, 421.9, 85.8, 271.6]",0,13262
2822,1024,1024,train/2822.jpg,0,NaN,NaN,2021-01-05 10:53:35,0,5784.85,"[207.5, 670.8, 63.5, 91.1]",0,13263
2822,1024,1024,train/2822.jpg,0,NaN,NaN,2021-01-05 10:53:35,0,11179.62,"[931.0, 854.3, 92.7, 120.6]",0,13264
2822,1024,1024,train/2822.jpg,0,NaN,NaN,2021-01-05 10:53:35,0,5244.0,"[697.4, 658.3, 95.0, 55.2]",0,13265
2822,1024,1024,train/2822.jpg,0,NaN,NaN,2021-01-05 10:53:35,7,60891.12,"[674.3, 306.8, 165.6, 367.7]",0,13266
2822,1024,1024,train/2822.jpg,0,NaN,NaN,2021-01-05 10:53:35,7,153428.27,"[413.2, 324.4, 292.3, 524.9]",0,13267
2822,1024,1024,train/2822.jpg,0,NaN,NaN,2021-01-05 10:53:35,7,88120.48,"[797.7, 277.7, 212.8, 414.1]",0,13268
2823,1024,1024,train/2823.jpg,0,NaN,NaN,2021-04-27 18:25:30,5,164092.5,"[217.1, 125.0, 275.0, 596.7]",0,13269
2823,1024,1024,train/2823.jpg,0,NaN,NaN,2021-04-27 18:25:30,5,178015.2,"[235.7, 407.4, 580.8, 306.5]",0,13270
2824,1024,1024,train/2824.jpg,0,NaN,NaN,2020-12-27 12:31:41,7,80828.28,"[641.0, 287.2, 307.8, 262.6]",0,13271
2824,1024,1024,train/2824.jpg,0,NaN,NaN,2020-12-27 12:31:41,7,202597.8,"[261.1, 169.1, 487.6, 415.5]",0,13272
2824,1024,1024,train/2824.jpg,0,NaN,NaN,2020-12-27 12:31:41,7,202569.06,"[386.4, 462.2, 495.4, 408.9]",0,13273
2825,1024,1024,train/2825.jpg,0,NaN,NaN,2020-12-31 22:18:14,2,29679.9,"[497.8, 896.8, 233.7, 127.0]",0,13274
2825,1024,1024,train/2825.jpg,0,NaN,NaN,2020-12-31 22:18:14,7,682771.54,"[0.0, 0.0, 842.2, 810.7]",0,13275
2825,1024,1024,train/2825.jpg,0,NaN,NaN,2020-12-31 22:18:14,7,19650.12,"[0.0, 379.4, 104.3, 188.4]",0,13276
2825,1024,1024,train/2825.jpg,0,NaN,NaN,2020-12-31 22:18:14,3,53742.53,"[10.2, 66.5, 327.1, 164.3]",0,13277
2825,1024,1024,train/2825.jpg,0,NaN,NaN,2020-12-31 22:18:14,7,2273.04,"[0.0, 13.0, 39.6, 57.4]",0,13278
2826,1024,1024,train/2826.jpg,0,NaN,NaN,2021-03-30 15:34:48,4,25797.45,"[313.9, 340.8, 118.5, 217.7]",0,13279
2827,1024,1024,train/2827.jpg,0,NaN,NaN,2020-12-28 18:31:30,7,398807.16,"[0.0, 269.2, 812.4, 490.9]",0,13280
2828,1024,1024,train/2828.jpg,0,NaN,NaN,2020-12-26 16:01:17,5,52046.94,"[329.1, 278.1, 221.1, 235.4]",0,13281
2828,1024,1024,train/2828.jpg,0,NaN,NaN,2020-12-26 16:01:17,1,42372.4,"[336.3, 280.6, 204.5, 207.2]",0,13282
2828,1024,1024,train/2828.jpg,0,NaN,NaN,2020-12-26 16:01:17,0,44599.68,"[437.5, 630.3, 185.6, 240.3]",0,13283
2829,1024,1024,train/2829.jpg,0,NaN,NaN,2020-12-26 15:17:44,5,148961.76,"[261.8, 275.0, 398.4, 373.9]",0,13284
